2015,12,2,7100
2015,12,0,1869
2015,12,1,19459
2015,12,2,4496
2015,12,0,1636
2015,12,1,4809
2015,12,2,4099
2014,1,1,1820
2014,1,2,2428
2014,1,0,777
2014,1,1,15495
2014,1,2,336
2014,1,0,73
2014,1,1,9887
2014,2,2,1550
2014,2,0,68
2014,2,1,7071
2014,2,2,875
2014,2,0,192
2014,2,1,10385
2014,3,2,1760
2014,3,0,220
2014,3,1,13407
2014,3,2,4007
2014,3,0,544
2014,3,1,7889
2014,3,2,3428
2014,3,0,599
2014,4,1,12141
2014,4,2,5476
2014,4,0,5537
2014,4,1,15070
2014,4,2,5376
2014,4,0,3463
2014,5,1,19763
2014,5,2,6484
2014,5,0,1634
2014,5,1,22120
2014,5,2,6406
2014,5,0,1575
2014,5,1,22858
2014,6,2,6823
2014,6,0,2929
2014,6,1,13565
2014,6,2,6288
2014,6,0,2803
2014,6,1,16339
2014,6,2,7246
2014,6,0,3168
2014,7,1,11148
2014,7,2,7680
2014,7,0,4905
2014,7,1,24669
2014,7,2,7195
2014,7,0,6557
2014,7,1,25252
2014,8,2,7164
2014,8,0,3734
2014,8,1,20127
2014,8,2,7053
2014,8,0,3153
2014,8,1,24402
2014,8,2,3501
2014,9,0,2467
2014,9,1,24403
2014,9,2,3952
2014,9,0,1449
2014,9,1,15558
2014,9,2,7201
2014,9,0,2500
2014,10,1,9099
2014,10,2,6585
2014,10,0,5048
2014,10,1,24000
2014,10,2,1626
2014,10,0,4683
2014,10,1,23239
2014,11,2,6334
2014,11,0,1181
2014,11,1,20943
2014,11,2,1518
2014,11,0,411
2014,11,1,19384
2014,11,2,2782
2014,12,0,153
2014,12,1,12447
2014,12,2,2827
2014,12,0,358
2014,12,1,6419
2014,12,2,1801
2014,12,0,1143
2015,1,1,3215
2015,1,2,1451
2015,1,0,172
2015,1,1,11153
2015,1,2,2785
2015,1,0,112
2015,1,1,7347
2015,2,2,653
2015,2,0,49
2015,2,1,9377
2015,2,2,653
2015,2,0,33
2015,2,1,6230
2015,3,2,599
2015,3,0,55
2015,3,1,11667
2015,3,2,688
2015,3,0,499
2015,3,1,6684
2015,3,2,2612
2015,3,0,719
2015,4,1,9054
2015,4,2,2936
2015,4,0,4187
2015,4,1,17830
2015,4,2,4431
2015,4,0,4566
2015,4,1,21026
2015,5,2,6534
2015,5,0,4581
2015,5,1,23320
2015,5,2,6062
2015,5,0,2754
2015,5,1,24073
2015,5,2,4034
2015,6,0,3399
2015,6,1,22935
2015,6,2,5842
2015,6,0,3348
2015,6,1,13785
2015,6,2,7641
2015,6,0,4980
2015,7,1,8663
2015,7,2,6188
2015,7,0,8979
2015,7,1,25733
2015,7,2,8824
2015,7,0,10160
2015,7,1,21870
2015,8,2,8303
2015,8,0,6503
2015,8,1,28785
2015,8,2,7604
2015,8,0,4726
2015,8,1,27886
2015,8,2,6573
2015,9,0,4726
2015,9,1,15834
2015,9,2,6973
2015,9,0,6020
2015,9,1,21209
2015,9,2,10681
2015,9,0,5487
2015,10,1,11597
2015,10,2,10632
2015,10,0,11834
2015,10,1,31781
2015,10,2,10692
2015,10,0,6698
2015,10,1,32245
2015,11,2,10298
2015,11,0,5022
2015,11,1,26951
2015,11,2,8995
2015,11,0,798
2015,11,1,23971
2015,11,2,4127
2015,12,0,645
2015,12,1,24999
2015,12,2,7217
2015,12,0,1977
2015,12,1,11505
2015,12,2,1709
2015,12,0,2490
2014,1,2,443
2014,1,0,28
2014,1,1,8768
2014,1,2,4023
2014,1,0,516
2014,1,1,3469
2014,1,2,2157
2014,2,0,979
2014,2,1,7025
2014,2,2,1459
2014,2,0,48
2014,2,1,9586
2014,2,2,2247
2014,2,0,125
2014,3,1,11176
2014,3,2,3277
2014,3,0,211
2014,3,1,13070
2014,3,2,2578
2014,3,0,245
2014,3,1,13176
2014,4,2,4027
2014,4,0,798
2014,4,1,15368
2014,4,2,3953
2014,4,0,2415
2014,4,1,12082
2014,5,2,5305
2014,5,0,3798
2014,5,1,16911
2014,5,2,6128
2014,5,0,6781
2014,5,1,18377
2014,5,2,6581
2014,5,0,3378
2014,6,1,25525
2014,6,2,3620
2014,6,0,1872
2014,6,1,24728
2014,6,2,6271
2014,6,0,2654
2014,6,1,23370
2014,7,2,4423
2014,7,0,2222
2014,7,1,14614
2014,7,2,7563
2014,7,0,3420
2014,7,1,15098
2014,7,2,7267
2014,8,0,5771
2014,8,1,23323
2014,8,2,5745
2014,8,0,9977
2014,8,1,23827
2014,8,2,7099
2014,8,0,3771
2014,9,1,25568
2014,9,2,7276
2014,9,0,2644
2014,9,1,18864
2014,9,2,5931
2014,9,0,2244
2014,9,1,23724
2014,10,2,2801
2014,10,0,1717
2014,10,1,13420
2014,10,2,6871
2014,10,0,1703
2014,10,1,14930
2014,10,2,6310
2014,11,0,1154
2014,11,1,19064
2014,11,2,5869
2014,11,0,1128
2014,11,1,16231
2014,11,2,5097
2014,11,0,585
2014,12,1,10819
2014,12,2,2901
2014,12,0,292
2014,12,1,13253
2014,12,2,1936
2014,12,0,104
2014,12,1,10102
2015,1,2,1037
2015,1,0,21
2015,1,1,5614
2015,1,2,2456
2015,1,0,308
2015,1,1,3796
2015,1,2,1430
2015,2,0,185
2015,2,1,7145
2015,2,2,1948
2015,2,0,106
2015,2,1,6557
2015,2,2,1123
2015,2,0,162
2015,3,1,6251
2015,3,2,2695
2015,3,0,565
2015,3,1,11696
2015,3,2,2060
2015,3,0,462
2015,3,1,13973
2015,4,2,2873
2015,4,0,701
2015,4,1,11554
2015,4,2,4761
2015,4,0,374
2015,4,1,12300
2015,4,2,5833
2015,5,0,8186
2015,5,1,23132
2015,5,2,6490
2015,5,0,6156
2015,5,1,22492
2015,5,2,7003
2015,5,0,5039
2015,6,1,24362
2015,6,2,6838
2015,6,0,3846
2015,6,1,22349
2015,6,2,5341
2015,6,0,4422
2015,6,1,25653
2015,7,2,3519
2015,7,0,4053
2015,7,1,15801
2015,7,2,8033
2015,7,0,4205
2015,7,1,15401
2015,7,2,6326
2015,8,0,10019
2015,8,1,26427
2015,8,2,8733
2015,8,0,13996
2015,8,1,26648
2015,8,2,8890
2015,8,0,6101
2015,9,1,29505
2015,9,2,6361
2015,9,0,1983
2015,9,1,32220
2015,9,2,8428
2015,9,0,5860
2015,9,1,32115
2015,10,2,3553
2015,10,0,4537
2015,10,1,19486
2015,10,2,9552
2015,10,0,2750
2015,10,1,18051
2015,10,2,9549
2015,11,0,6182
2015,11,1,32271
2015,11,2,8244
2015,11,0,3583
2015,11,1,16483
2015,11,2,6838
2015,11,0,5210
2015,12,1,18204
2015,12,2,7271
2015,12,0,2054
2015,12,1,28499
2015,12,2,3889
2015,12,0,565
2015,12,1,13094
2014,1,0,181
2014,1,1,5288
2014,1,2,2970
2014,1,0,586
2014,1,1,9968
2014,1,2,796
2014,1,0,50
2014,2,1,9451
2014,2,2,1402
2014,2,0,42
2014,2,1,1786
2014,2,2,2014
2014,2,0,1442
2014,2,1,7878
2014,3,2,2405
2014,3,0,2371
2014,3,1,8906
2014,3,2,3065
2014,3,0,975
2014,3,1,11713
2014,3,2,3310
2014,4,0,1368
2014,4,1,16662
2014,4,2,5966
2014,4,0,989
2014,4,1,19351
2014,4,2,4354
2014,4,0,627
2014,5,1,12922
2014,5,2,4096
2014,5,0,2681
2014,5,1,16823
2014,5,2,4583
2014,5,0,8924
2014,5,1,23966
2014,6,2,7614
2014,6,0,7321
2014,6,1,21170
2014,6,2,7566
2014,6,0,3633
2014,6,1,24404
2014,6,2,7059
2014,7,0,2452
2014,7,1,23357
2014,7,2,5350
2014,7,0,2686
2014,7,1,24771
2014,7,2,5524
2014,7,0,3099
2014,8,1,14250
2014,8,2,7016
2014,8,0,3679
2014,8,1,15759
2014,8,2,6824
2014,8,0,6981
2014,8,1,21361
2014,9,2,7500
2014,9,0,4480
2014,9,1,26623
2014,9,2,5320
2014,9,0,2686
2014,9,1,25796
2014,9,2,6937
2014,10,0,2007
2014,10,1,24038
2014,10,2,4926
2014,10,0,1515
2014,10,1,20527
2014,10,2,5339
2014,10,0,1867
2014,11,1,9765
2014,11,2,5110
2014,11,0,1762
2014,11,1,9775
2014,11,2,3969
2014,11,0,1350
2014,11,1,6096
2014,12,2,2500
2014,12,0,100
2014,12,1,14478
2014,12,2,3205
2014,12,0,429
2014,12,1,3483
2014,12,2,2304
2015,1,0,666
2015,1,1,7354
2015,1,2,1681
2015,1,0,120
2015,1,1,8225
2015,1,2,906
2015,1,0,29
2015,2,1,4897
2015,2,2,1381
2015,2,0,51
2015,2,1,3569
2015,2,2,1209
2015,2,0,96
2015,2,1,8152
2015,3,2,1208
2015,3,0,218
2015,3,1,13811
2015,3,2,2662
2015,3,0,172
2015,3,1,11571
2015,3,2,3383
2015,4,0,2006
2015,4,1,12581
2015,4,2,4213
2015,4,0,1764
2015,4,1,8729
2015,4,2,4216
2015,4,0,2514
2015,5,1,14187
2015,5,2,6591
2015,5,0,4047
2015,5,1,13192
2015,5,2,5968
2015,5,0,10275
2015,5,1,25155
2015,6,2,6829
2015,6,0,6636
2015,6,1,25790
2015,6,2,6450
2015,6,0,5059
2015,6,1,28076
2015,6,2,7404
2015,7,0,4836
2015,7,1,25221
2015,7,2,6257
2015,7,0,3228
2015,7,1,23546
2015,7,2,6078
2015,7,0,4765
2015,8,1,15509
2015,8,2,8069
2015,8,0,6154
2015,8,1,16850
2015,8,2,7906
2015,8,0,9929
2015,8,1,27111
2015,9,2,8994
2015,9,0,13076
2015,9,1,15791
2015,9,2,10489
2015,9,0,6933
2015,9,1,32207
2015,9,2,10409
2015,10,0,2862
2015,10,1,34375
2015,10,2,7647
2015,10,0,4539
2015,10,1,26092
2015,10,2,6964
2015,10,0,3345
2015,11,1,17805
2015,11,2,9869
2015,11,0,3548
2015,11,1,16039
2015,11,2,4609
2015,11,0,2867
2015,11,1,13306
2015,12,2,4933
2015,12,0,3928
2015,12,1,28527
2015,12,2,8185
2015,12,0,1207
2015,12,1,11331
2015,12,2,3305
2015,12,0,3128
2014,1,1,6906
2014,1,2,951
2014,1,0,129
2014,1,1,16720
2014,1,2,2923
2014,1,0,35
2014,1,1,8222
2014,2,2,3386
2014,2,0,26
2014,2,1,5688
2014,2,2,427
2014,2,0,50
2014,2,1,8802
2014,2,2,1584
2014,3,0,125
2014,3,1,10393
2014,3,2,1862
2014,3,0,724
2014,3,1,15718
2014,3,2,2542
2014,3,0,247
2014,4,1,19791
2014,4,2,4424
2014,4,0,1477
2014,4,1,15249
2014,4,2,5358
2014,4,0,1727
2014,4,1,14434
2014,5,2,4557
2014,5,0,2594
2014,5,1,22331
2014,5,2,6308
2014,5,0,3051
2014,5,1,11927
2014,5,2,6999
2014,6,0,3397
2014,6,1,17334
2014,6,2,6042
2014,6,0,6278
2014,6,1,23591
2014,6,2,7282
2014,6,0,6572
2014,7,1,19441
2014,7,2,7134
2014,7,0,3751
2014,7,1,25288
2014,7,2,7479
2014,7,0,3083
2014,7,1,26180
2014,8,2,5255
2014,8,0,3161
2014,8,1,23143
2014,8,2,6281
2014,8,0,2997
2014,8,1,14798
2014,8,2,6132
2014,9,0,5750
2014,9,1,15659
2014,9,2,7814
2014,9,0,5658
2014,9,1,24905
2014,9,2,7441
2014,9,0,6177
2014,10,1,25286
2014,10,2,7137
2014,10,0,2344
2014,10,1,21216
2014,10,2,5684
2014,10,0,318
2014,10,1,24159
